# ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca
2023;11;23;10079142847;Renta Variable;PFGRUPSURA;1860000;conservador;prefencial
2023;11;23;1,00114E+12;FICs;FIDUCUENTA;10003;conservador;personal
2023;11;23;10014876058;Renta Variable;ISA;7176500;sin definir;personal
2023;11;23;10032184607;Renta Variable;PFCEMARGOS;3900000;conservador;personal
2023;11;23;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;11;23;10020203023;Renta Fija;CDT TUYATFB360;654810500;conservador;privada
2023;11;23;1,009E+11;FICs;FIDUCUENTA;690893510;moderado;prefencial
2023;11;23;10041560001;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;11;23;1,00902E+11;FICs;RENTA LIQUIDEZ;1018564215;moderado;prefencial
2023;11;23;10039616197;Renta Variable;ISA;13144000;sin definir;personal
2023;11;23;1,009E+11;FICs;RENTA LIQUIDEZ;21341118;moderado;prefencial
2023;11;23;1,008E+11;FICs;RENTA LIQUIDEZ;406680358;moderado;pymes
2023;11;23;10036346714;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;11;23;1,0089E+11;Renta Fija;None;118297000;conservador;privada
2023;11;23;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;23;10098522488;Renta Variable;ECOPETROL;3772500;sin definir;personal
2023;11;23;1,00101E+12;FICs;FIDUCUENTA;28887486;conservador;personal
2023;11;23;10020203023;FICs;RENTA LIQUIDEZ;90403335;conservador;privada
2023;11;23;10032184607;Renta Variable;GRUPO BOLIVAR;6658200;conservador;personal
2023;11;23;10039616197;Renta Variable;ISA;13144000;sin definir;personal
2023;11;23;1,009E+11;FICs;FIDUCUENTA;690893510;moderado;prefencial
2023;11;23;10032184607;Renta Variable;PFBCOLOM;6230400;conservador;personal
2023;11;23;10032184607;Renta Variable;None;3885000;conservador;personal
2023;11;23;1,00103E+12;Renta Variable;ECOPETROL;1257500;conservador;personal
2023;11;23;10038643094;FICs;PLANSEMILLA;82084649;sin definir;personal
2023;11;23;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;23;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;23;10079142847;Renta Variable;ECOPETROL;3737290;conservador;prefencial
2023;11;23;10032184607;FICs;RENTA LIQUIDEZ;74994;conservador;personal
2023;11;23;10032184607;Renta Variable;PFCORFICOL;4389000;conservador;personal
2023;11;23;1,00109E+12;FICs;FIDUCUENTA;1678;conservador;personal
2023;11;23;1,0089E+11;FICs;FIDURENTA;21292766;conservador;privada
2023;11;23;1,008E+11;FICs;RENTA LIQUIDEZ;406680358;moderado;pymes
2023;11;23;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;23;10020203023;FICs;FIDUCUENTA;8302039;conservador;privada
2023;11;23;10020203023;FICs;None;483026998;conservador;privada
2023;11;23;1,0089E+11;FICs;RENTA LIQUIDEZ;24637324;conservador;privada
2023;11;23;1,00901E+11;FICs;RENTA LIQUIDEZ;28304543;moderado;empresas
2023;11;23;1,00105E+12;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;11;23;10039616197;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;11;23;10020203023;FICs;SURA CREDITO PRIVADO;62586311;conservador;privada
2023;11;23;1004870235;Renta Variable;ECOPETROL;8324650;agresivo;personal
2023;11;23;10039553126;FICs;PLANSEMILLA;616755;sin definir;personal
2023;11;23;10039538018;FICs;FIDUCUENTA;322883;conservador;personal
2023;11;23;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;105872140;conservador;privada
2023;11;23;1,009E+11;FICs;RENTA LIQUIDEZ;21341118;moderado;prefencial
2023;11;23;1,00114E+12;FICs;FIDUCUENTA;10003;conservador;personal
2023;11;23;10071747544;FICs;FIDUCUENTA;598528;agresivo;personal
2023;11;23;10079142847;Renta Variable;PFBCOLOM;3256800;conservador;prefencial
2023;11;23;10039616197;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;11;23;10032184607;Renta Variable;PFGRUPSURA;4800000;conservador;personal
2023;11;23;1,00114E+12;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;11;23;10079414250;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;11;23;10020203023;Renta Fija;CDTBANCOLOMBIA B360;424116000;conservador;privada
2023;11;23;10066848163;FICs;FIDUCUENTA;602570;sin definir;personal
2023;11;23;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151336903;conservador;privada
2023;11;23;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;23;10032184607;Renta Variable;CELSIA;7350000;conservador;personal
2023;11;23;10021382511;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;11;24;10032184607;Renta Variable;GRUPO BOLIVAR;6655460;conservador;personal
2023;11;24;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;24;10021382511;Renta Variable;ECOPETROL;2500000;sin definir;personal
2023;11;24;10032184607;Renta Variable;PFCEMARGOS;3910000;conservador;personal
2023;11;24;10032184607;Renta Variable;PFCORFICOL;4389000;conservador;personal
2023;11;24;10039616197;Renta Variable;ISA;12923520;sin definir;personal
2023;11;24;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151412706;conservador;privada
2023;11;24;10079414250;Renta Variable;ECOPETROL;1250000;sin definir;personal
2023;11;24;1,00901E+11;FICs;RENTA LIQUIDEZ;28311737;moderado;empresas
2023;11;24;10071747544;FICs;FIDUCUENTA;598676;agresivo;personal
2023;11;24;10066848163;FICs;FIDUCUENTA;602718;sin definir;personal
2023;11;24;10032184607;Renta Variable;PFBCOLOM;6151200;conservador;personal
2023;11;24;10079142847;Renta Variable;PFGRUPSURA;1860000;conservador;prefencial
2023;11;24;10020203023;FICs;RENTA LIQUIDEZ;90426312;conservador;privada
2023;11;24;1,00105E+12;Renta Variable;ECOPETROL;2500000;sin definir;personal
2023;11;24;10032184607;Renta Variable;CELSIA;7395000;conservador;personal
2023;11;24;10036346714;Renta Variable;ECOPETROL;1250000;sin definir;personal
2023;11;24;1,008E+11;FICs;RENTA LIQUIDEZ;406783719;moderado;pymes
2023;11;24;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;24;1,00114E+12;FICs;FIDUCUENTA;10005;conservador;personal
2023;11;24;10014876058;Renta Variable;ISA;7056120;sin definir;personal
2023;11;24;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;24;1,009E+11;FICs;RENTA LIQUIDEZ;21346542;moderado;prefencial
2023;11;24;10098522488;Renta Variable;ECOPETROL;3750000;sin definir;personal
2023;11;24;1,00114E+12;Renta Variable;ECOPETROL;2500000;sin definir;personal
2023;11;24;1004870235;Renta Variable;ECOPETROL;8275000;agresivo;personal
2023;11;24;1,009E+11;FICs;FIDUCUENTA;691063971;moderado;prefencial
2023;11;24;10032184607;Renta Variable;PFGRUPSURA;4800000;conservador;personal
2023;11;24;1,00114E+12;FICs;FIDUCUENTA;10005;conservador;personal
2023;11;24;1,009E+11;FICs;RENTA LIQUIDEZ;21346542;moderado;prefencial
2023;11;24;10020203023;Renta Fija;CDTBANCOLOMBIA B360;424237600;conservador;privada
2023;11;24;10041560001;Renta Variable;ECOPETROL;1250000;sin definir;personal
2023;11;24;1,00902E+11;FICs;RENTA LIQUIDEZ;1018823092;moderado;prefencial
2023;11;24;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;11;24;1,00103E+12;Renta Variable;ECOPETROL;1250000;conservador;personal
2023;11;24;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;24;10039616197;Renta Variable;ISA;12923520;sin definir;personal
2023;11;24;10038643094;FICs;PLANSEMILLA;82086011;sin definir;personal
2023;11;24;10020203023;Renta Fija;CDT TUYATFB360;655224500;conservador;privada
2023;11;24;10020203023;FICs;SURA CREDITO PRIVADO;62606468;conservador;privada
2023;11;24;10020203023;FICs;FIDUCUENTA;8304088;conservador;privada
2023;11;24;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;24;10079142847;Renta Variable;ECOPETROL;3715000;conservador;prefencial
2023;11;24;1,0089E+11;FICs;FIDURENTA;21298690;conservador;privada
2023;11;24;1,00109E+12;FICs;FIDUCUENTA;1678;conservador;personal
2023;11;24;10079142847;Renta Variable;PFBCOLOM;3215400;conservador;prefencial
2023;11;24;10039616197;Renta Variable;ECOPETROL;2500000;sin definir;personal
2023;11;24;10039538018;FICs;FIDUCUENTA;322963;conservador;personal
2023;11;24;10032184607;Renta Variable;None;3885000;conservador;personal
2023;11;24;1,008E+11;FICs;RENTA LIQUIDEZ;406783719;moderado;pymes
2023;11;24;10039553126;FICs;PLANSEMILLA;616766;sin definir;personal
2023;11;24;10020203023;FICs;None;482176931;conservador;privada
2023;11;24;1,009E+11;FICs;FIDUCUENTA;691063971;moderado;prefencial
2023;11;24;10032184607;FICs;RENTA LIQUIDEZ;75014;conservador;personal
2023;11;24;10038643094;FICs;FIDUCUENTA;277393;sin definir;personal
2023;11;24;10039616197;Renta Variable;ECOPETROL;2500000;sin definir;personal
2023;11;24;1,00101E+12;FICs;FIDUCUENTA;28894613;conservador;personal
2023;11;24;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;105895565;conservador;privada
2023;11;24;1,0089E+11;FICs;RENTA LIQUIDEZ;24643586;conservador;privada
2023;11;24;1,0089E+11;Renta Fija;None;118328000;conservador;privada
2023;11;27;10071747544;FICs;FIDUCUENTA;599286;agresivo;personal
2023;11;27;10014876058;Renta Variable;ISA;7056120;sin definir;personal
2023;11;27;10039616197;Renta Variable;ISA;12923520;sin definir;personal
2023;11;27;1,0089E+11;FICs;FIDURENTA;21323851;conservador;privada
2023;11;27;1,009E+11;FICs;FIDUCUENTA;691767984;moderado;prefencial
2023;11;27;1,00902E+11;FICs;RENTA LIQUIDEZ;1019768842;moderado;prefencial
2023;11;27;1,008E+11;FICs;RENTA LIQUIDEZ;407161327;moderado;pymes
2023;11;27;10039553126;FICs;PLANSEMILLA;617273;sin definir;personal
2023;11;27;10079142847;Renta Variable;PFGRUPSURA;1891000;conservador;prefencial
2023;11;27;10039616197;Renta Variable;ISA;12923520;sin definir;personal
2023;11;27;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;27;10032184607;Renta Variable;None;3885000;conservador;personal
2023;11;27;1,00114E+12;Renta Variable;ECOPETROL;2575000;sin definir;personal
2023;11;27;10098522488;Renta Variable;ECOPETROL;3862500;sin definir;personal
2023;11;27;1004870235;Renta Variable;ECOPETROL;8523250;agresivo;personal
2023;11;27;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;27;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;11;27;1,0089E+11;FICs;RENTA LIQUIDEZ;24666462;conservador;privada
2023;11;27;10032184607;Renta Variable;PFCEMARGOS;3950000;conservador;personal
2023;11;27;1,009E+11;FICs;RENTA LIQUIDEZ;21366358;moderado;prefencial
2023;11;27;1,008E+11;FICs;RENTA LIQUIDEZ;407161327;moderado;pymes
2023;11;27;10038643094;FICs;FIDUCUENTA;277676;sin definir;personal
2023;11;27;10021382511;Renta Variable;ECOPETROL;2575000;sin definir;personal
2023;11;27;10032184607;Renta Variable;CELSIA;7500000;conservador;personal
2023;11;27;10079142847;Renta Variable;ECOPETROL;3826450;conservador;prefencial
2023;11;27;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;27;10020203023;Renta Fija;CDTBANCOLOMBIA B360;424643600;conservador;privada
2023;11;27;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1972323;conservador;privada
2023;11;27;10020203023;FICs;SURA CREDITO PRIVADO;62626157;conservador;privada
2023;11;27;1,00114E+12;FICs;FIDUCUENTA;10015;conservador;personal
2023;11;27;10036346714;Renta Variable;ECOPETROL;1287500;sin definir;personal
2023;11;27;10079142847;Renta Variable;PFBCOLOM;3240700;conservador;prefencial
2023;11;27;10020203023;FICs;None;480859692;conservador;privada
2023;11;27;10039616197;Renta Variable;ECOPETROL;2575000;sin definir;personal
2023;11;27;10041560001;Renta Variable;ECOPETROL;1287500;sin definir;personal
2023;11;27;10020203023;FICs;RENTA LIQUIDEZ;90510253;conservador;privada
2023;11;27;10038643094;FICs;PLANSEMILLA;82153549;sin definir;personal
2023;11;27;10039538018;FICs;FIDUCUENTA;323292;conservador;personal
2023;11;27;10032184607;FICs;RENTA LIQUIDEZ;75083;conservador;personal
2023;11;27;1,00109E+12;FICs;FIDUCUENTA;1680;conservador;personal
2023;11;27;1,009E+11;FICs;RENTA LIQUIDEZ;21366358;moderado;prefencial
2023;11;27;1,00901E+11;FICs;RENTA LIQUIDEZ;28338018;moderado;empresas
2023;11;27;1,009E+11;FICs;FIDUCUENTA;691767984;moderado;prefencial
2023;11;27;10079414250;Renta Variable;ECOPETROL;1287500;sin definir;personal
2023;11;27;10032184607;Renta Variable;PFCORFICOL;4452840;conservador;personal
2023;11;27;1,00105E+12;Renta Variable;ECOPETROL;2575000;sin definir;personal
2023;11;27;1,00101E+12;FICs;FIDUCUENTA;28924049;conservador;personal
2023;11;27;10032184607;Renta Variable;GRUPO BOLIVAR;6655460;conservador;personal
2023;11;27;10020203023;Renta Fija;CDT TUYATFB360;655902000;conservador;privada
2023;11;27;1,00103E+12;Renta Variable;ECOPETROL;1287500;conservador;personal
2023;11;27;10032184607;Renta Variable;PFBCOLOM;6199600;conservador;personal
2023;11;27;10066848163;FICs;FIDUCUENTA;453201;sin definir;personal
2023;11;27;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151582940;conservador;privada
2023;11;27;10020203023;FICs;FIDUCUENTA;112069024;conservador;privada
2023;11;27;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;27;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;27;1,00114E+12;FICs;FIDUCUENTA;10015;conservador;personal
2023;11;27;10032184607;Renta Variable;PFGRUPSURA;4880000;conservador;personal
2023;11;27;10039616197;Renta Variable;ECOPETROL;2575000;sin definir;personal
2023;11;28;10039616197;Renta Variable;ISA;12821760;sin definir;personal
2023;11;28;10021382511;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;11;28;1,00114E+12;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;11;28;1,00105E+12;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;11;28;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151635402;conservador;privada
2023;11;28;10020203023;FICs;FIDUCUENTA;12090136;conservador;privada
2023;11;28;10079142847;Renta Variable;PFBCOLOM;3217700;conservador;prefencial
2023;11;28;10039616197;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;11;28;10020203023;FICs;None;482984136;conservador;privada
2023;11;28;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;28;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;28;1,0089E+11;FICs;FIDURENTA;21330514;conservador;privada
2023;11;28;1004870235;Renta Variable;ECOPETROL;8341200;agresivo;personal
2023;11;28;10032184607;Renta Variable;CELSIA;7485000;conservador;
2023;11;28;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;28;100;Renta Variable;PFCEMARGOS;3930000;conservador;personal
2023;11;28;10020203023;Renta Fija;CDT TUYATFB360;656099500;conservador;privada
2023;11;28;10032184607;Renta Variable;GRUPO BOLIVAR;6586960;conservador;personal
2023;11;28;10032184607;FICs;RENTA LIQUIDEZ;75104;conservador;personal
2023;11;28;1,00114E+12;FICs;FIDUCUENTA;10018;conservador;personal
2023;11;28;1,00109E+12;FICs;FIDUCUENTA;1680;conservador;personal
2023;11;28;1,00101E+12;FICs;FIDUCUENTA;28930655;conservador;personal
2023;11;28;10014876058;Renta Variable;ISA;7000560;sin definir;personal
2023;11;28;10041560001;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;11;28;10038643094;FICs;FIDUCUENTA;277739;sin definir;personal
2023;11;28;1,00902E+11;FICs;RENTA LIQUIDEZ;1020052703;moderado;prefencial
2023;11;28;10020203023;FICs;FIDURENTA;100000000;conservador;privada
2023;11;28;1,00103E+12;Renta Variable;ECOPETROL;1260000;conservador;personal
2023;11;28;1,0089E+11;FICs;RENTA LIQUIDEZ;24673328;conservador;privada
2023;11;28;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1972953;conservador;privada
2023;11;28;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;28;10038643094;FICs;PLANSEMILLA;82234334;sin definir;personal
2023;11;28;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;28;10020203023;FICs;RENTA LIQUIDEZ;90535447;conservador;privada
2023;11;28;1,008E+11;FICs;RENTA LIQUIDEZ;407274664;moderado;pymes
2023;11;28;10039553126;FICs;PLANSEMILLA;617880;sin definir;personal
2023;11;28;1,009E+11;FICs;RENTA LIQUIDEZ;21372305;moderado;prefencial
2023;11;28;1,009E+11;FICs;FIDUCUENTA;691925979;moderado;prefencial
2023;11;28;10079414250;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;11;28;10032184607;Renta Variable;PFCORFICOL;4468800;conservador;personal
2023;11;28;10020203023;FICs;SURA CREDITO PRIVADO;62684391;conservador;privada
2023;11;28;10071747544;FICs;FIDUCUENTA;599423;agresivo;personal
2023;11;28;1,00114E+12;FICs;FIDUCUENTA;10018;conservador;personal
2023;11;28;10032184607;Renta Variable;None;3885000;conservador;personal
2023;11;28;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;11;28;1,009E+11;FICs;RENTA LIQUIDEZ;21372305;moderado;prefencial
2023;11;28;10039538018;FICs;FIDUCUENTA;323366;conservador;personal
2023;11;28;10098522488;Renta Variable;ECOPETROL;3780000;sin definir;personal
2023;11;28;10039616197;Renta Variable;ISA;12821760;sin definir;personal
2023;11;28;10066848163;FICs;FIDUCUENTA;453305;sin definir;personal
2023;11;28;10079142847;Renta Variable;ECOPETROL;3744720;conservador;prefencial
2023;11;28;10036346714;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;11;28;10020203023;Renta Fija;CDTBANCOLOMBIA B360;424819200;conservador;privada
2023;11;28;10032184607;Renta Variable;PFGRUPSURA;4840000;conservador;personal
2023;11;28;10032184607;Renta Variable;PFBCOLOM;6155600;conservador;personal
2023;11;28;1,009E+11;FICs;FIDUCUENTA;691925979;moderado;prefencial
2023;11;28;10039616197;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;11;28;1,008E+11;FICs;RENTA LIQUIDEZ;407274664;moderado;pymes
2023;11;28;10079142847;Renta Variable;PFGRUPSURA;1875500;conservador;prefencial
2023;11;28;1,00901E+11;FICs;RENTA LIQUIDEZ;28345906;moderado;empresas
2023;11;29;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;29;10020203023;FICs;RENTA LIQUIDEZ;90558010;conservador;privada
2023;11;29;10032184607;Renta Variable;PFCEMARGOS;3940000;conservador;personal
2023;11;29;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;29;1,00103E+12;Renta Variable;ECOPETROL;1270000;conservador;personal
2023;11;29;10032184607;Renta Variable;GRUPO BOLIVAR;6603400;conservador;personal
2023;11;29;10066848163;FICs;FIDUCUENTA;453430;sin definir;personal
2023;11;29;10039553126;FICs;PLANSEMILLA;618123;sin definir;personal
2023;11;29;1,00114E+12;FICs;FIDUCUENTA;10020;conservador;personal
2023;11;29;1004870235;Renta Variable;ECOPETROL;8407400;agresivo;personal
2023;11;29;10039616197;Renta Variable;ISA;12889600;sin definir;personal
2023;11;29;10079142847;Renta Variable;PFBCOLOM;3197000;conservador;prefencial
2023;11;29;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;29;10020203023;FICs;FIDUCUENTA;12093478;conservador;privada
2023;11;29;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;29;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;29;10038643094;FICs;PLANSEMILLA;82266731;sin definir;personal
2023;11;29;10020203023;FICs;None;484737961;conservador;privada
2023;11;29;10032184607;Renta Variable;PFCORFICOL;4373040;conservador;personal
2023;11;29;1,0089E+11;FICs;RENTA LIQUIDEZ;142423953;conservador;privada
2023;11;29;10020203023;FICs;SURA CREDITO PRIVADO;62705063;conservador;privada
2023;11;29;1,009E+11;FICs;FIDUCUENTA;392117221;moderado;prefencial
2023;11;29;10020203023;FICs;FIDURENTA;100046192;conservador;privada
2023;11;29;1,009E+11;FICs;RENTA LIQUIDEZ;21377632;moderado;prefencial
2023;11;29;1,00902E+11;FICs;RENTA LIQUIDEZ;1020306912;moderado;prefencial
2023;11;29;1,00109E+12;FICs;FIDUCUENTA;1681;conservador;personal
2023;11;29;10032184607;Renta Variable;PFGRUPSURA;4856000;conservador;personal
2023;11;29;10032184607;Renta Variable;PFBCOLOM;6116000;conservador;personal
2023;11;29;1,009E+11;FICs;RENTA LIQUIDEZ;21377632;moderado;prefencial
2023;11;29;10032184607;FICs;RENTA LIQUIDEZ;75123;conservador;personal
2023;11;29;10038643094;FICs;FIDUCUENTA;277816;sin definir;personal
2023;11;29;10032184607;Renta Variable;None;3962700;conservador;personal
2023;11;29;1,00114E+12;FICs;FIDUCUENTA;10020;conservador;personal
2023;11;29;1,008E+11;FICs;RENTA LIQUIDEZ;407376161;moderado;pymes
2023;11;29;10039616197;Renta Variable;ISA;12889600;sin definir;personal
2023;11;29;10098522488;Renta Variable;ECOPETROL;3810000;sin definir;personal
2023;11;29;10020203023;Renta Fija;CDTBANCOLOMBIA B360;424972800;conservador;privada
2023;11;29;1,00101E+12;FICs;FIDUCUENTA;28938651;conservador;personal
2023;11;29;10079142847;Renta Variable;ECOPETROL;3774440;conservador;prefencial
2023;11;29;10041560001;Renta Variable;ECOPETROL;1270000;sin definir;personal
2023;11;29;10021382511;Renta Variable;ECOPETROL;2540000;sin definir;personal
2023;11;29;10036346714;Renta Variable;ECOPETROL;1270000;sin definir;personal
2023;11;29;1,0089E+11;FICs;FIDURENTA;21340367;conservador;privada
2023;11;29;1,00105E+12;Renta Variable;ECOPETROL;2540000;sin definir;personal
2023;11;29;10020203023;Renta Fija;CDT TUYATFB360;656328000;conservador;privada
2023;11;29;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;11;29;1,009E+11;FICs;FIDUCUENTA;392117221;moderado;prefencial
2023;11;29;10079142847;Renta Variable;PFGRUPSURA;1881700;conservador;prefencial
2023;11;29;10039616197;Renta Variable;ECOPETROL;2540000;sin definir;personal
2023;11;29;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151678814;conservador;privada
2023;11;29;1,00901E+11;FICs;RENTA LIQUIDEZ;28352970;moderado;empresas
2023;11;29;10039616197;Renta Variable;ECOPETROL;2540000;sin definir;personal
2023;11;29;1,00114E+12;Renta Variable;ECOPETROL;2540000;sin definir;personal
2023;11;29;1,008E+11;FICs;RENTA LIQUIDEZ;407376161;moderado;pymes
2023;11;29;10032184607;Renta Variable;CELSIA;7335000;conservador;personal
2023;11;29;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1972684;conservador;privada
2023;11;29;10071747544;FICs;FIDUCUENTA;599588;agresivo;personal
2023;11;29;10079414250;Renta Variable;ECOPETROL;1270000;sin definir;personal
2023;11;29;10039538018;FICs;FIDUCUENTA;323455;conservador;personal
2023;11;29;10014876058;Renta Variable;ISA;7037600;sin definir;personal
2023;11;30;10041560001;Renta Variable;ECOPETROL;1267500;sin definir;personal
2023;11;30;10079142847;Renta Variable;PFBCOLOM;3208500;conservador;prefencial
2023;11;30;1,009E+11;FICs;FIDUCUENTA;392246591;moderado;prefencial
2023;11;30;10032184607;Renta Variable;PFGRUPSURA;4920000;conservador;personal
2023;11;30;10066848163;FICs;FIDUCUENTA;453580;sin definir;personal
2023;11;30;10038643094;FICs;FIDUCUENTA;277907;sin definir;personal
2023;11;30;1,00105E+12;Renta Variable;ECOPETROL;2535000;sin definir;personal
2023;11;30;10039616197;Renta Variable;ECOPETROL;2535000;sin definir;personal
2023;11;30;1,00101E+12;FICs;FIDUCUENTA;28948199;conservador;personal
2023;11;30;10021382511;Renta Variable;ECOPETROL;2535000;sin definir;personal
2023;11;30;1004870235;Renta Variable;ECOPETROL;8390850;agresivo;personal
2023;11;30;1,00901E+11;FICs;RENTA LIQUIDEZ;28359752;moderado;empresas
2023;11;30;1,00114E+12;FICs;FIDUCUENTA;10024;conservador;personal
2023;11;30;1,0089E+11;FICs;FIDURENTA;21357891;conservador;privada
2023;11;30;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151734656;conservador;privada
2023;11;30;10039553126;FICs;PLANSEMILLA;619051;sin definir;personal
2023;11;30;10014876058;Renta Variable;ISA;7019080;sin definir;personal
2023;11;30;10036346714;Renta Variable;ECOPETROL;1267500;sin definir;personal
2023;11;30;10020203023;FICs;None;485482830;conservador;privada
2023;11;30;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;11;30;10032184607;Renta Variable;PFCORFICOL;4157580;conservador;personal
2023;11;30;1,00109E+12;FICs;FIDUCUENTA;1681;conservador;personal
2023;11;30;10032184607;Renta Variable;PFCEMARGOS;3945000;conservador;personal
2023;11;30;10020203023;Renta Fija;CDTBANCOLOMBIA B360;425047700;conservador;privada
2023;11;30;1,00103E+12;Renta Variable;ECOPETROL;1267500;conservador;personal
2023;11;30;1,009E+11;FICs;RENTA LIQUIDEZ;21382745;moderado;prefencial
2023;11;30;10039538018;FICs;FIDUCUENTA;323562;conservador;personal
2023;11;30;1,00114E+12;Renta Variable;ECOPETROL;2535000;sin definir;personal
2023;11;30;1,009E+11;FICs;FIDUCUENTA;392246591;moderado;prefencial
2023;11;30;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;11;30;10038643094;FICs;PLANSEMILLA;82390205;sin definir;personal
2023;11;30;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1973270;conservador;privada
2023;11;30;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;11;30;10020203023;FICs;FIDUCUENTA;12097468;conservador;privada
2023;11;30;10071747544;FICs;FIDUCUENTA;599786;agresivo;personal
2023;11;30;10020203023;Renta Fija;CDT TUYATFB360;656693500;conservador;privada
2023;11;30;10032184607;Renta Variable;GRUPO BOLIVAR;6685600;conservador;personal
2023;11;30;10079142847;Renta Variable;ECOPETROL;3767010;conservador;prefencial
2023;11;30;10020203023;FICs;RENTA LIQUIDEZ;90579670;conservador;privada
2023;11;30;10032184607;Renta Variable;PFBCOLOM;6138000;conservador;personal
2023;11;30;1,009E+11;FICs;RENTA LIQUIDEZ;21382745;moderado;prefencial
2023;11;30;1,008E+11;FICs;RENTA LIQUIDEZ;407473601;moderado;pymes
2023;11;30;10098522488;Renta Variable;ECOPETROL;3802500;sin definir;personal
2023;11;30;10079414250;Renta Variable;ECOPETROL;1267500;sin definir;personal
2023;11;30;10020203023;FICs;SURA CREDITO PRIVADO;62724676;conservador;privada
2023;11;30;10032184607;Renta Variable;None;3962700;conservador;personal
2023;11;30;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;11;30;10032184607;FICs;RENTA LIQUIDEZ;75141;conservador;personal
2023;11;30;10079142847;Renta Variable;PFGRUPSURA;1906500;conservador;prefencial
2023;11;30;1,0089E+11;FICs;RENTA LIQUIDEZ;142458019;conservador;privada
2023;11;30;10020203023;FICs;FIDURENTA;100128343;conservador;privada
2023;11;30;1,00902E+11;FICs;RENTA LIQUIDEZ;1020550958;moderado;prefencial
2023;11;30;10039616197;Renta Variable;ECOPETROL;2535000;sin definir;personal
2023;11;30;10032184607;Renta Variable;CELSIA;7380000;conservador;personal
2023;11;30;1,00114E+12;FICs;FIDUCUENTA;10024;conservador;personal
2023;11;30;10026419826;Renta Variable;ETB;74811;sin definir;personal
